12
24
36
40
60
72
84
120
112
144
144
180
180
240
252
220
264
336
360
400
312
432
364
504
420
540
600
480
672
660
544
840
612
792
864
900
684
936
760
1080
1120
840
1092
1260
924
1320
1260
1440
1012
1104
1440
1584
1680
1764
1200
1800
1632
1300
1872
1404
1836
2160
2200
1512
2184
2352
2052
1624
1740
2280
2520
2640
2700
1860
2520
3024
1984
2880
3136
3120
2112
2772
3300
2244
3264
3036
2380
3640
3780
2520
3312
3672
3960
4032
2664
3600
4200
2812
4104
4620
2964
3900
4680
3120
4560
4800
5040
4212
5184
3280
3444
4536
5040
5460
5544
5440
3612
4872
3784
5544
6160
3960
5220
6120
6300
6480
6552
4140
6072
5580
4324
6840
4512
5952
6624
7200
7392
4704
7644
6336
7920
4900
7200
7600
8100
5100
6732
8160
5304
7800
8736
7140
8400
8820
5512
5724
7560
8424
9180
9504
5940
9240
9900
7992
6160
9072
6384
8436
6612
9744
8892
6844
7080
9360
7320
9840
7564
7812
8064
8320
8580
8844
9112
9384
9660
9940
